 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0092:    -0.1127    -0.0276     0.0000     0.0000     0.0000     0.0000     0.0000     0.1902     0.0000     0.0000    -0.0829     0.0850     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1034     0.3094     0.0000     0.0000
 Epoch 0093:    -0.1591    -0.0724     0.0000     0.0000     0.0000     0.0000     0.0000     0.4415     0.0000     0.0000     0.0876     0.1063     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1154     0.2422     0.0000     0.0000
 Epoch 0094:    -0.2983    -0.0896     0.0000     0.0000     0.0000     0.0000     0.0000     0.1656     0.0000     0.0000    -0.2336    -0.0438     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0600     0.3865     0.0000     0.0000
 Epoch 0095:    -0.0303    -0.0234     0.0000     0.0000     0.0000     0.0000     0.0000     0.4091     0.0000     0.0000     0.0235     0.1089     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2595     0.3406     0.0000     0.0000
 Epoch 0096:    -0.2034     0.0963     0.0000     0.0000     0.0000     0.0000     0.0000     0.3151     0.0000     0.0000     0.0355     0.0427     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1634     0.3521     0.0000     0.0000
 Epoch 0097:    -0.2008     0.0141     0.0000     0.0000     0.0000     0.0000     0.0000     0.3386     0.0000     0.0000    -0.1444     0.0433     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1023     0.3052     0.0000     0.0000
 Epoch 0098:    -0.2159    -0.0578     0.0000     0.0000     0.0000     0.0000     0.0000     0.2456     0.0000     0.0000    -0.0756     0.0542     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0031     0.3505     0.0000     0.0000
 Epoch 0099:    -0.1215    -0.0333     0.0000     0.0000     0.0000     0.0000     0.0000     0.3720     0.0000     0.0000    -0.0125     0.0036     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.2083     0.3370     0.0000     0.0000
 Epoch 0100:    -0.1596    -0.0968     0.0000     0.0000     0.0000     0.0000     0.0000     0.3198     0.0000     0.0000    -0.1371     0.0573     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0167     0.1745     0.0000     0.0000
 Epoch 0101:    -0.1721    -0.0651     0.0000     0.0000     0.0000     0.0000     0.0000     0.3642     0.0000     0.0000    -0.0167     0.1084     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1916     0.4016     0.0000     0.0000
 Epoch 0102:    -0.1606     0.0312     0.0000     0.0000     0.0000     0.0000     0.0000     0.4452     0.0000     0.0000    -0.0323    -0.0177     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.1603     0.2682     0.0000     0.0000
