 Epoch \ PRN        R01        R02        R03        R04        R05        R06        R07        R08        R09        R10        R11        R12        R13        R14        R15        R16        R17        R18        R19        R20        R21        R22        R23        R24
 Epoch 0072:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.37938  100.23059   84.73882    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  114.06063    0.00000    0.00000    0.00000    0.00000   92.61259   61.48313    0.00000    0.00000
 Epoch 0073:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   82.11099  100.26776   84.43975    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  114.45618    0.00000    0.00000    0.00000    0.00000   93.50422   61.87447    0.00000    0.00000
 Epoch 0074:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.76153   99.95223   84.24268    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  114.85076    0.00000    0.00000    0.00000    0.00000   94.41660   62.25865    0.00000    0.00000
 Epoch 0075:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   81.43214   99.85267   83.98658    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.11444    0.00000    0.00000    0.00000    0.00000   95.33144   62.61512    0.00000    0.00000
 Epoch 0076:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.99133   99.71118   83.82096    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.31067    0.00000    0.00000    0.00000    0.00000   96.24014   62.91487    0.00000    0.00000
 Epoch 0077:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.59996   99.66024   83.76679    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.39590    0.00000    0.00000    0.00000    0.00000   97.13249   63.23886    0.00000    0.00000
 Epoch 0078:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.40843   99.34817   83.74033    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.38598    0.00000    0.00000    0.00000    0.00000   97.99722   63.63503    0.00000    0.00000
 Epoch 0079:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.19766   99.23734   83.76706    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.32855    0.00000    0.00000    0.00000    0.00000   98.87590   63.97463    0.00000    0.00000
 Epoch 0080:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.14256   99.55588   83.82133    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.27960    0.00000    0.00000    0.00000    0.00000   99.76735   64.23560    0.00000    0.00000
 Epoch 0081:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.04425   99.96179   83.90350    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.30257    0.00000    0.00000    0.00000    0.00000  100.67973   64.47932    0.00000    0.00000
 Epoch 0082:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   80.02308  100.06273   83.94334    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.40058    0.00000    0.00000    0.00000    0.00000  101.60221   64.69477    0.00000    0.00000
 Epoch 0083:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   79.76504  100.67630   83.99569    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.60449    0.00000    0.00000    0.00000    0.00000  102.59766   64.99269    0.00000    0.00000
 Epoch 0084:    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000   79.28296  100.74834   84.02540    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  115.84105    0.00000    0.00000    0.00000    0.00000  103.56118   65.24542    0.00000    0.00000
