       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -13.627354   -4.492051   33.434515   13.640583  133.660737   64.584448  -30.961741   16.768889  -20.452264   45.455206   87.910293   79.455292  126.835562   49.701075   86.487582   42.460891   25.066102   55.708522   43.923333  128.238029    4.249218   74.910058   53.364905   78.533562   52.322930   44.217613   42.626739   47.178450   50.194835   -1.405511   44.857444   47.577462
  -13.646987   -4.429075   33.443380   13.993821  133.687063   64.080356  -30.990535   16.989520  -20.829528   45.465845   87.847185   79.721406  126.284625   49.347473   86.742448   42.473553   25.051002   55.703983   43.873120  128.311451    4.347442   74.822500   53.451607   78.635115   52.369901   44.226547   42.672028   47.193752   50.197759   -1.574043   44.880519   47.579376
  -13.665618   -4.365000   33.451804   14.344134  133.712294   63.564717  -31.019258   17.208782  -21.211612   45.476717   87.784631   79.988039  125.734381   48.988070   86.998959   42.486142   25.035629   55.699196   43.823790  128.385698    4.446689   74.733600   53.538981   78.736678   52.417304   44.235491   42.716682   47.208994   50.200759   -1.739758   44.903511   47.581286
  -13.683243   -4.299825   33.459788   14.691516  133.736433   63.037079  -31.047917   17.426679  -21.598555   45.487826   87.722633   80.255162  125.184957   48.622777   87.257122   42.498659   25.019978   55.694164   43.775323  128.460772    4.546957   74.643333   53.627025   78.838250   52.465142   44.244447   42.760707   47.224176   50.203835   -1.902711   44.926418   47.583191
  -13.699857   -4.233548   33.467336   15.035963  133.759486   62.496975  -31.076521   17.643217  -21.990392   45.499174   87.661192   80.522748  124.636477   48.251507   87.516945   42.511105   25.004044   55.688889   43.727700  128.536677    4.648243   74.551672   53.715736   78.939832   52.513419   44.253414   42.804111   47.239297   50.206988   -2.062954   44.949241   47.585093
  -13.715456   -4.166167   33.474450   15.377470  133.781458   61.943915  -31.105077   17.858401  -22.387157   45.510764   87.600309   80.790770  124.089066   47.874172   87.778432   42.523481   24.987821   55.683378   43.680903  128.613413    4.750544   74.458593   53.805112   79.041422   52.562139   44.262394   42.846903   47.254359   50.210219   -2.220541   44.971980   47.586990
  -13.730036   -4.097680   33.481133   15.716034  133.802354   61.377393  -31.133592   18.072236  -22.788884   45.522601   87.539988   81.059199  123.542849   47.490683   88.041590   42.535789   24.971305   55.677632   43.634915  128.690984    4.853858   74.364067   53.895148   79.143022   52.611305   44.271386   42.889089   47.269360   50.213528   -2.375524   44.994635   47.588885
  -13.743592   -4.028088   33.487387   16.051653  133.822178   60.796878  -31.162074   18.284728  -23.195603   45.534687   87.480228   81.328007  122.997946   47.100953   88.306423   42.548029   24.954490   55.671656   43.589718  128.769393    4.958181   74.268068   53.985841   79.244630   52.660921   44.280391   42.930676   47.284301   50.216917   -2.527952   45.017206   47.590776
  -13.756121   -3.957387   33.493215   16.384326  133.840935   60.201821  -31.190531   18.495883  -23.607345   45.547025   87.421032   81.597167  122.454478   46.704894   88.572938   42.560204   24.937372   55.665454   43.545295  128.848641    5.063512   74.170567   54.077189   79.346247   52.710990   44.289409   42.971673   47.299181   50.220385   -2.677876   45.039692   47.592665
  -13.767616   -3.885577   33.498619   16.714054  133.858630   59.591651  -31.218969   18.705706  -24.024137   45.559619   87.362401   81.866650  121.912565   46.302421   88.841138   42.572314   24.919944   55.659028   43.501629  128.928731    5.169845   74.071538   54.169189   79.447873   52.761517   44.298441   43.012086   47.314002   50.223934   -2.825344   45.062093   47.594551
  -13.778075   -3.812658   33.503603   17.040837  133.875267   58.965772  -31.247397   18.914203  -24.446006   45.572472   87.304337   82.136427  121.372324   45.893446   89.111027   42.584360   24.902203   55.652385   43.458704  129.009667    5.277179   73.970950   54.261835   79.549508   52.812505   44.307487   43.051924   47.328762   50.227565   -2.970403   45.084410   47.596435
  -13.787493   -3.738627   33.508167   17.364676  133.890851   58.323567  -31.275822   19.121381  -24.872976   45.585588   87.246842   82.406471  120.833869   45.477885   89.382610   42.596344   24.884142   55.645525   43.416503  129.091451    5.385510   73.868775   54.355126   79.651152   52.863957   44.316548   43.091193   47.343461   50.231278   -3.113099   45.106642   47.598317
  -13.795866   -3.663484   33.512316   17.685574  133.905387   57.664397  -31.304250   19.327246  -25.305068   45.598970   87.189916   82.676754  120.297314   45.055653   89.655889   42.608267   24.865756   55.638455   43.375012  129.174085    5.494834   73.764981   54.449056   79.752805   52.915878   44.325623   43.129901   47.358101   50.235075   -3.253480   45.128789   47.600197
  -13.803188   -3.587227   33.516050   18.003534  133.918879   56.987597  -31.332690   19.531804  -25.742302   45.612621   87.133563   82.947246  119.762770   44.626667   89.930868   42.620130   24.847040   55.631176   43.334214  129.257572    5.605148   73.659540   54.543622   79.854467   52.968271   44.334714   43.168055   47.372680   50.238955   -3.391588   45.150851   47.602076
  -13.809457   -3.509857   33.519373   18.318561  133.931331   56.292479  -31.361149   19.735062  -26.184697   45.626545   87.077782   83.217921  119.230346   44.190844   90.207549   42.631934   24.827988   55.623694   43.294095  129.341916    5.716448   73.552420   54.638820   79.956139   53.021140   44.343820   43.205663   47.387199   50.242921   -3.527468   45.172828   47.603954
  -13.814666   -3.431371   33.522287   18.630659  133.942748   55.578332  -31.389633   19.937026  -26.632266   45.640745   87.022576   83.488748  118.700148   43.748106   90.485935   42.643680   24.808595   55.616011   43.254639  129.427119    5.828730   73.443588   54.734645   80.057822   53.074488   44.352942   43.242732   47.401657   50.246972   -3.661163   45.194721   47.605831
  -13.818813   -3.351771   33.524794   18.939833  133.953135   54.844419  -31.418150   20.137704  -27.085022   45.655225   86.967947   83.759700  118.172280   43.298372   90.766026   42.655370   24.788856   55.608132   43.215833  129.513185    5.941990   73.333012   54.831094   80.159515   53.128320   44.362079   43.279268   47.416055   50.251109   -3.792715   45.216527   47.607708
  -13.821893   -3.271053   33.526896   19.246091  133.962494   54.089983  -31.446707   20.337102  -27.542975   45.669987   86.913895   84.030749  117.646844   42.841567   91.047824   42.667004   24.768764   55.600059   43.177662  129.600116    6.056223   73.220660   54.928162   80.261219   53.182639   44.371234   43.315280   47.430393   50.255334   -3.922164   45.238249   47.609584
  -13.823901   -3.189219   33.528595   19.549437  133.970831   53.314242  -31.475311   20.535227  -28.006131   45.685037   86.860423   84.301866  117.123937   42.377616   91.331329   42.678584   24.748316   55.591797   43.140111  129.687916    6.171426   73.106497   55.025843   80.362934   53.237448   44.380405   43.350773   47.444671   50.259648   -4.049552   45.259886   47.611461
  -13.824833   -3.106268   33.529894   19.849881  133.978150   52.516391  -31.503969   20.732087  -28.474495   45.700376   86.807531   84.573023  116.603657   41.906446   91.616542   42.690111   24.727503   55.583349   43.103169  129.776587    6.287595   72.990489   55.124135   80.464662   53.292753   44.389594   43.385757   47.458889   50.264050   -4.174917   45.281437   47.613338
  -13.824684   -3.022200   33.530795   20.147429  133.984455   51.695606  -31.532689   20.927688  -28.948066   45.716009   86.755222   84.844193  116.086095   41.427990   91.903462   42.701585   24.706322   55.574719   43.066820  129.866134    6.404724   72.872601   55.223030   80.566402   53.348555   44.398800   43.420236   47.473046   50.268543   -4.298299   45.302902   47.615216
  -13.823451   -2.937013   33.531300   20.442091  133.989750   50.851042  -31.561478   21.122038  -29.426843   45.731939   86.703498   85.115345  115.571343   40.942180   92.192088   42.713009   24.684767   55.565911   43.031052  129.956559    6.522808   72.752797   55.322526   80.668157   53.404860   44.408024   43.454219   47.487143   50.273127   -4.419735   45.324283   47.617095
  -13.821129   -2.850708   33.531411   20.733876  133.994039   49.981839  -31.590342   21.315143  -29.910819   45.748170   86.652359   85.386454  115.059488   40.448954   92.482418   42.724382   24.662831   55.556927   42.995852  130.047865    6.641844   72.631040   55.422616   80.769925   53.461670   44.417267   43.487713   47.501180   50.277803   -4.539262   45.345577   47.618975
  -13.817713   -2.763285   33.531129   21.022793  133.997326   49.087119  -31.619288   21.507013  -30.399985   45.764704   86.601807   85.657491  114.550614   39.948252   92.774451   42.735706   24.640509   55.547772   42.961207  130.140057    6.761827   72.507293   55.523295   80.871709   53.518990   44.426528   43.520723   47.515157   50.282572   -4.656917   45.366786   47.620857
  -13.813200   -2.674744   33.530458   21.308852  133.999614   48.165993  -31.648324   21.697653  -30.894327   45.781546   86.551845   85.928428  114.044801   39.440018   93.068184   42.746982   24.617796   55.538448   42.927105  130.233137    6.882750   72.381519   55.624558   80.973510   53.576823   44.435807   43.553258   47.529074   50.287435   -4.772736   45.387910   47.622741
  -13.807585   -2.585084   33.529400   21.592064  134.000909   47.217565  -31.677457   21.887071  -31.393831   45.798699   86.502473   86.199237  113.542130   38.924201   93.363614   42.758212   24.594684   55.528961   42.893533  130.327109    7.004609   72.253677   55.726400   81.075328   53.635173   44.445106   43.585323   47.542931   50.292393   -4.886754   45.408948   47.624627
  -13.800862   -2.494306   33.527955   21.872439  134.001213   46.240933  -31.706693   22.075275  -31.898473   45.816167   86.453694   86.469891  113.042674   38.400753   93.660736   42.769395   24.571169   55.519312   42.860479  130.421977    7.127399   72.123729   55.828814   81.177164   53.694044   44.454425   43.616926   47.556728   50.297446   -4.999005   45.429900   47.626516
  -13.793029   -2.402411   33.526126   22.149991  134.000531   45.235196  -31.736039   22.262273  -32.408231   45.833953   86.405509   86.740363  112.546505   37.869634   93.959547   42.780534   24.547244   55.509505   42.827933  130.517744    7.251113   71.991634   55.931796   81.279019   53.753440   44.463763   43.648073   47.570465   50.302597   -5.109523   45.450767   47.628408
  -13.784081   -2.309398   33.523915   22.424729  133.998865   44.199462  -31.765503   22.448072  -32.923075   45.852060   86.357919   87.010624  112.053693   37.330804   94.260041   42.791628   24.522903   55.499545   42.795881  130.614414    7.375748   71.857350   56.035339   81.380896   53.813364   44.473122   43.678771   47.584142   50.307846   -5.218340   45.471547   47.630303
  -13.774014   -2.215268   33.521324   22.696666  133.996221   43.132849  -31.795091   22.632679  -33.442972   45.870493   86.310927   87.280649  111.564303   36.784234   94.562213   42.802679   24.498141   55.489434   42.764313  130.711991    7.501295   71.720835   56.139438   81.482794   53.873820   44.482501   43.709026   47.597759   50.313194   -5.325489   45.492242   47.632201
  -13.762822   -2.120021   33.518355   22.965816  133.992600   42.034502  -31.824810   22.816103  -33.967885   45.889254   86.264535   87.550410  111.078397   36.229896   94.866057   42.813689   24.472950   55.479175   42.733217  130.810478    7.627751   71.582047   56.244085   81.584716   53.934812   44.491901   43.738845   47.611316   50.318642   -5.431002   45.512852   47.634104
  -13.750502   -2.023659   33.515009   23.232190  133.988008   40.903591  -31.854667   22.998352  -34.497774   45.908347   86.218744   87.819880  110.596036   35.667772   95.171565   42.824657   24.447326   55.468773   42.702583  130.909880    7.755108   71.440941   56.349276   81.686662   53.996343   44.501322   43.768234   47.624814   50.324191   -5.534910   45.533375   47.636010
  -13.737049   -1.926181   33.511288   23.495801  133.982447   39.739330  -31.884669   23.179431  -35.032590   45.927776   86.173556   88.089034  110.117276   35.097848   95.478731   42.835585   24.421260   55.458229   42.672399  131.010200    7.883362   71.297472   56.455004   81.788635   54.058417   44.510764   43.797199   47.638252   50.329842   -5.637244   45.553813   47.637921
  -13.722459   -1.827590   33.507195   23.756665  133.975922   38.540986  -31.914823   23.359351  -35.572284   45.947544   86.128973   88.357844  109.642169   34.520119   95.787545   42.846474   24.394749   55.447549   42.642655  131.111442    8.012504   71.151594   56.561262   81.890636   54.121038   44.520228   43.825747   47.651631   50.335596   -5.738033   45.574165   47.639837
  -13.706728   -1.727884   33.502731   24.014793  133.968434   37.307888  -31.945135   23.538117  -36.116801   45.967655   86.084998   88.626284  109.170766   33.934585   96.098000   42.857325   24.367784   55.436734   42.613340  131.213611    8.142529   71.003262   56.668044   81.992666   54.184209   44.529714   43.853883   47.664950   50.341455   -5.837307   45.594431   47.641758
  -13.689852   -1.627067   33.497897   24.270200  133.959989   36.039444  -31.975613   23.715739  -36.666080   45.988112   86.041631   88.894329  108.703114   33.341256   96.410084   42.868138   24.340360   55.425789   42.584443  131.316710    8.273430   70.852425   56.775343   82.094728   54.247935   44.539223   43.881615   47.678209   50.347420   -5.935094   45.614612   47.643684
  -13.671825   -1.525139   33.492696   24.522901  133.950589   34.735157  -32.006263   23.892223  -37.220055   46.008919   85.998875   89.161953  108.239256   32.740148   96.723789   42.878915   24.312469   55.414715   42.555956  131.420743    8.405202   70.699037   56.883152   82.196822   54.312218   44.548754   43.908948   47.691410   50.353492   -6.031424   45.634706   47.645617
  -13.652644   -1.422101   33.487128   24.772909  133.940237   33.394637  -32.037093   24.067577  -37.778658   46.030079   85.956733   89.429131  107.779235   32.131287   97.039103   42.889656   24.284107   55.403518   42.527867  131.525716    8.537835   70.543047   56.991465   82.298952   54.377062   44.558307   43.935887   47.704551   50.359671   -6.126323   45.654715   47.647555
  -13.632304   -1.317954   33.481196   25.020240  133.928937   32.017619  -32.068109   24.241809  -38.341813   46.051595   85.915207   89.695837  107.323087   31.514706   97.356014   42.900362   24.255265   55.392199   42.500167  131.631631    8.671325   70.384405   57.100275   82.401118   54.442472   44.567884   43.962440   47.717632   50.365960   -6.219819   45.674639   47.649500
  -13.610801   -1.212701   33.474902   25.264908  133.916692   30.603985  -32.099317   24.414927  -38.909440   46.073472   85.874298   89.962046  106.870849   30.890450   97.674510   42.911035   24.225937   55.380763   42.472846  131.738493    8.805663   70.223057   57.209573   82.503323   54.508450   44.577485   43.988611   47.730655   50.372359   -6.311938   45.694476   47.651452
  -13.588131   -1.106343   33.468246   25.506928  133.903505   29.153775  -32.130725   24.586938  -39.481455   46.095711   85.834010   90.227735  106.422551   30.258570   97.994577   42.921675   24.196116   55.369211   42.445894  131.846308    8.940842   70.058952   57.319355   82.605569   54.574999   44.587109   44.014407   47.743619   50.378869   -6.402708   45.714228   47.653411
