       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   28.566090   54.052066  -41.640811  -65.035798   21.993494  -42.592648   52.172592   63.840469  -32.541066   29.490506   -8.380385   12.631667   29.772918   46.165438   25.464984   14.028070   18.062057   23.104191   -5.447164   13.312914   62.545419   35.946287   25.928685   22.650419    6.041079   -6.625334   35.201978  -13.359492   14.884281   62.384951  -36.540301   19.070239
   28.899801   54.337890  -41.360041  -65.226884   21.967581  -42.730179   51.884623   63.667032  -32.823555   29.474219   -8.616652   12.702038   29.808272   46.279081   25.472252   13.812200   18.325287   23.089589   -5.221145   13.198280   62.757422   36.023524   25.918051   22.664695    6.125905   -6.805204   35.123470  -13.127375   14.824191   62.431655  -36.411883   19.126647
   29.233449   54.622811  -41.078999  -65.415657   21.941520  -42.865487   51.595830   63.494382  -33.105828   29.457721   -8.853149   12.772157   29.843650   46.393261   25.479465   13.596144   18.588301   23.074994   -4.994762   13.082631   62.966802   36.100901   25.907377   22.678967    6.210891   -6.984497   35.045385  -12.895051   14.763721   62.474883  -36.281567   19.182552
   29.567031   54.906809  -40.797687  -65.602069   21.915309  -42.998550   51.306229   63.322515  -33.387881   29.441015   -9.089854   12.842020   29.879049   46.507983   25.486622   13.379909   18.851094   23.060407   -4.768022   12.965960   63.173504   36.178426   25.896663   22.693234    6.296029   -7.163203   34.967717  -12.662539   14.702869   62.514606  -36.149368   19.237961
   29.900545   55.189864  -40.516109  -65.786071   21.888948  -43.129345   51.015839   63.151433  -33.669712   29.424107   -9.326749   12.911624   29.914464   46.623253   25.493722   13.163500   19.113662   23.045826   -4.540933   12.848263   63.377475   36.256104   25.885910   22.707497    6.381307   -7.341315   34.890458  -12.429858   14.641636   62.550793  -36.015304   19.292880
   30.233986   55.471953  -40.234267  -65.967614   21.862434  -43.257849   50.724674   62.981132  -33.951320   29.407002   -9.563814   12.980966   29.949890   46.739076   25.500765   12.946922   19.375999   23.031251   -4.313503   12.729535   63.578656   36.333944   25.875119   22.721757    6.466714   -7.518823   34.813601  -12.197026   14.580020   62.583417  -35.879389   19.347313
   30.567352   55.753056  -39.952165  -66.146646   21.835766  -43.384042   50.432750   62.811612  -34.232701   29.389705   -9.801029   13.050042   29.985321   46.855458   25.507750   12.730182   19.638100   23.016682   -4.085740   12.609773   63.776992   36.411950   25.864290   22.736015    6.552240   -7.695718   34.737142  -11.964063   14.518021   62.612452  -35.741641   19.401268
   30.900640   56.033151  -39.669803  -66.323116   21.808943  -43.507901   50.140084   62.642871  -34.513855   29.372219  -10.038374   13.118850   30.020754   46.972405   25.514678   12.513284   19.899960   23.002118   -3.857652   12.488971   63.972424   36.490130   25.853424   22.750269    6.637875   -7.871991   34.661071  -11.730988   14.455640   62.637872  -35.602076   19.454749
   31.233845   56.312214  -39.387185  -66.496973   21.781962  -43.629404   49.846690   62.474908  -34.794777   29.354551  -10.275829   13.187387   30.056183   47.089921   25.521547   12.296234   20.161574   22.987559   -3.629246   12.367125   64.164895   36.568490   25.842521   22.764522    6.723609   -8.047633   34.585383  -11.497819   14.392875   62.659654  -35.460711   19.507762
   31.566964   56.590222  -39.104314  -66.668165   21.754823  -43.748531   49.552582   62.307720  -35.075466   29.336705  -10.513376   13.255649   30.091603   47.208013   25.528357   12.079038   20.422938   22.973004   -3.400529   12.244231   64.354346   36.647037   25.831582   22.778772    6.809430   -8.222634   34.510071  -11.264578   14.329726   62.677777  -35.317562   19.560313
   31.899994   56.867151  -38.821192  -66.836636   21.727524  -43.865258   49.257776   62.141307  -35.355919   29.318684  -10.750995   13.323633   30.127009   47.326684   25.535107   11.861702   20.684047   22.958453   -3.171510   12.120285   64.540716   36.725778   25.820607   22.793022    6.895329   -8.396986   34.435129  -11.031281   14.266195   62.692221  -35.172647   19.612407
   32.232932   57.142976  -38.537820  -67.002335   21.700063  -43.979567   48.962285   61.975667  -35.636134   29.300495  -10.988666   13.391338   30.162394   47.445941   25.541798   11.644232   20.944895   22.943906   -2.942196   11.995284   64.723947   36.804719   25.809596   22.807270    6.981296   -8.570679   34.360549  -10.797950   14.202279   62.702966  -35.025983   19.664049
   32.565773   57.417672  -38.254202  -67.165206   21.672438  -44.091435   48.666123   61.810797  -35.916108   29.282141  -11.226369   13.458761   30.197753   47.565789   25.548428   11.426632   21.205477   22.929361   -2.712595   11.869223   64.903978   36.883866   25.798551   22.821519    7.067320   -8.743704   34.286326  -10.564603   14.137980   62.709997  -34.877585   19.715245
   32.898513   57.691214  -37.970340  -67.325194   21.644647  -44.200842   48.369304   61.646696  -36.195839   29.263626  -11.464087   13.525898   30.233082   47.686232   25.554998   11.208909   21.465789   22.914818   -2.482713   11.742100   65.080748   36.963226   25.787472   22.835767    7.153390   -8.916051   34.212451  -10.331259   14.073297   62.713299  -34.727472   19.766000
   33.231150   57.963573  -37.686236  -67.482244   21.616690  -44.307768   48.071841   61.483362  -36.475325   29.244956  -11.701798   13.592749   30.268372   47.807277   25.561506   10.991069   21.725825   22.900278   -2.252558   11.613910   65.254196   37.042806   25.776359   22.850015    7.239498   -9.087712   34.138920  -10.097939   14.008232   62.712857  -34.575660   19.816320
   33.563680   58.234724  -37.401893  -67.636300   21.588563  -44.412193   47.773746   61.320792  -36.754561   29.226134  -11.939485   13.659309   30.303620   47.928926   25.567952   10.773116   21.985581   22.885739   -2.022139   11.484650   65.424262   37.122612   25.765213   22.864265    7.325633   -9.258677   34.065725   -9.864662   13.942783   62.708661  -34.422167   19.866209
   33.896097   58.504637  -37.117312  -67.787307   21.560266  -44.514096   47.475032   61.158984  -37.033547   29.207164  -12.177128   13.725578   30.338817   48.051187   25.574336   10.555058   22.245053   22.871201   -1.791461   11.354318   65.590882   37.202651   25.754033   22.878516    7.411785   -9.428937   33.992859   -9.631448   13.876952   62.700701  -34.267009   19.915672
   34.228400   58.773284  -36.832496  -67.935207   21.531797  -44.613460   47.175711   60.997936  -37.312279   29.188051  -12.414707   13.791553   30.373959   48.174063   25.580657   10.336900   22.504234   22.856663   -1.560532   11.222911   65.753997   37.282929   25.742822   22.892768    7.497944   -9.598481   33.920316   -9.398316   13.810739   62.688969  -34.110204   19.964715
   34.560582   59.040635  -36.547447  -68.079944   21.503153  -44.710264   46.875796   60.837647  -37.590754   29.168800  -12.652205   13.857232   30.409038   48.297560   25.586914   10.118648   22.763120   22.842126   -1.329360   11.090425   65.913544   37.363453   25.731579   22.907022    7.584101   -9.767302   33.848090   -9.165286   13.744144   62.673458  -33.951769   20.013342
   34.892641   59.306660  -36.262166  -68.221462   21.474332  -44.804490   46.575298   60.678112  -37.868970   29.149413  -12.889602   13.922613   30.444049   48.421682   25.593108    9.900308   23.021706   22.827588   -1.097952   10.956859   66.069463   37.444229   25.720304   22.921279    7.670246   -9.935388   33.776174   -8.932379   13.677169   62.654165  -33.791722   20.061559
   35.224572   59.571327  -35.976657  -68.359703   21.445334  -44.896120   46.274229   60.519330  -38.146924   29.129895  -13.126879   13.987694   30.478984   48.546434   25.599238    9.681885   23.279988   22.813049   -0.866314   10.822210   66.221691   37.525264   25.708999   22.935539    7.756368  -10.102732   33.704561   -8.699613   13.609815   62.631087  -33.630079   20.109369
