       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -17.506660   71.857206   37.819933   53.172169   57.263696   48.370832   51.026800   23.486480   52.719586  -38.391805   52.119155    9.922943   40.552402   14.511205   18.272513   56.099932   -3.465876   71.917050   13.755463   54.096134  -29.144874   -2.686262   -1.902248  -40.846728   37.590829   64.697447   46.428542   38.133571   62.365559   48.237008   61.073491  -36.494329
  -17.709374   71.691617   37.642252   53.167323   57.231258   48.334278   51.041128   23.738690   52.719392  -38.139100   52.101749    9.636457   40.729575   14.755278   18.549681   56.124491   -3.643559   72.232185   13.520770   54.081716  -29.175592   -2.993465   -1.586433  -40.752972   37.288195   64.789571   46.635361   37.809793   62.352483   48.270547   60.816370  -36.753733
  -17.910722   71.527259   37.462838   53.162341   57.198932   48.297374   51.055396   23.990662   52.719139  -37.885317   52.084305    9.350217   40.905139   14.999525   18.826581   56.149145   -3.819931   72.546809   13.286376   54.067332  -29.203829   -3.300565   -1.270407  -40.657010   36.985387   64.882701   46.840846   37.485877   62.339636   48.303779   60.557723  -37.012282
  -18.110692   71.364144   37.281696   53.157220   57.166722   48.260115   51.069605   24.242386   52.718826  -37.630472   52.066822    9.064230   41.079088   15.243929   19.103206   56.173896   -3.994981   72.860913   13.052292   54.052982  -29.229582   -3.607560   -0.954175  -40.558854   36.682411   64.976846   47.044985   37.161829   62.327013   48.336709   60.297585  -37.269965
  -18.309270   71.202284   37.098829   53.151958   57.134631   48.222497   51.083756   24.493851   52.718453  -37.374579   52.049300    8.778502   41.251415   15.488474   19.379549   56.198746   -4.168697   73.174484   12.818533   54.038666  -29.252849   -3.914446   -0.637739  -40.458519   36.379274   65.072018   47.247763   36.837653   62.314611   48.369341   60.035995  -37.526769
  -18.506444   71.041689   36.914242   53.146555   57.102664   48.184513   51.097850   24.745043   52.718019  -37.117654   52.031738    8.493039   41.422115   15.733142   19.655603   56.223698   -4.341069   73.487511   12.585112   54.024383  -29.273627   -4.221218   -0.321100  -40.356017   36.075981   65.168225   47.449166   36.513356   62.302426   48.401679   59.772986  -37.782680
  -18.702201   70.882371   36.727940   53.141006   57.070823   48.146157   51.111886   24.995951   52.717525  -36.859710   52.014133    8.207846   41.591180   15.977915   19.931361   56.248756   -4.512084   73.799981   12.352041   54.010132  -29.291914   -4.527875   -0.004262  -40.251362   35.772539   65.265478   47.649182   36.188942   62.290455   48.433727   59.508593  -38.037687
  -18.896529   70.724337   36.539929   53.135311   57.039113   48.107424   51.125867   25.246565   52.716970  -36.600763   51.996487    7.922930   41.758606   16.222776   20.206814   56.273920   -4.681731   74.111882   12.119334   53.995914  -29.307707   -4.834411    0.312774  -40.144568   35.468952   65.363785   47.847797   35.864417   62.278692   48.465491   59.242850  -38.291775
  -19.089415   70.567597   36.350215   53.129467   57.007536   48.068309   51.139791   25.496871   52.716354  -36.340825   51.978796    7.638298   41.924389   16.467707   20.481957   56.299195   -4.849998   74.423201   11.887004   53.981727  -29.321006   -5.140823    0.630004  -40.035649   35.165227   65.463158   48.044998   35.539785   62.267134   48.496972   58.975790  -38.544932
  -19.280846   70.412157   36.158806   53.123473   56.976095   48.028805   51.153660   25.746857   52.715677  -36.079911   51.961061    7.353954   42.088523   16.712690   20.756781   56.324582   -5.016875   74.733925   11.655064   53.967572  -29.331810   -5.447108    0.947427  -39.924619   34.861370   65.563605   48.240772   35.215051   62.255777   48.528176   58.707445  -38.797142
  -19.470811   70.258024   35.965708   53.117326   56.944793   47.988906   51.167474   25.996512   52.714938  -35.818034   51.943279    7.069905   42.251005   16.957708   21.031279   56.350084   -5.182350   75.044039   11.423526   53.953447  -29.340116   -5.753263    1.265041  -39.811493   34.557386   65.665135   48.435107   34.890221   62.244617   48.559106   58.437847  -39.048394
  -19.659295   70.105204   35.770929   53.111023   56.913632   47.948606   51.181234   26.245824   52.714138  -35.555208   51.925451    6.786157   42.411831   17.202742   21.305443   56.375704   -5.346411   75.353528   11.192403   53.939353  -29.345925   -6.059282    1.582842  -39.696285   34.253281   65.767759   48.627988   34.565298   62.233650   48.589766   58.167025  -39.298672
  -19.846287   69.953702   35.574478   53.104564   56.882615   47.907899   51.194940   26.494781   52.713275  -35.291445   51.907575    6.502716   42.570997   17.447773   21.579265   56.401444   -5.509048   75.662378   10.961709   53.925289  -29.349236   -6.365163    1.900829  -39.579010   33.949059   65.871486   48.819405   34.240289   62.222870   48.620159   57.895010  -39.547962
