       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   29.961394   -0.072067   30.665992   43.833014  -42.310651   23.182397   26.963520   44.524323   32.855385   71.767826    7.973372  -51.661805   -9.379639   27.381782  -41.756706   67.662523   25.515080   48.880205   22.227347   -4.779250   34.204942   75.410680   10.969443    2.730175   -8.548148  112.986253   75.993404   87.914193  -46.109137   24.670065   98.607103   69.508629
   29.980967   -0.592479   30.663006   43.843257  -41.996855   23.197570   26.974871   44.617763   32.909629   70.722828    8.081736  -51.938374   -9.455825   27.387047  -41.848697   67.828790   25.535873   48.809132   22.259220   -4.560755   34.272911   75.274362   10.962766    2.826632   -8.606664  112.526291   76.094678   87.933792  -46.236898   24.665648   98.565494   69.347054
   30.000730   -1.118223   30.660068   43.852772  -41.682131   23.212630   26.986457   44.711565   32.963381   69.708256    8.189765  -52.218217   -9.531439   27.392268  -41.939886   67.996130   25.556637   48.737070   22.291002   -4.343415   34.341734   75.138141   10.956233    2.921696   -8.665793  112.065890   76.195490   87.954156  -46.362556   24.661232   98.524957   69.185833
   30.020684   -1.649255   30.657176   43.861562  -41.366510   23.227577   26.998283   44.805727   33.016636   68.723468    8.297455  -52.501360   -9.606475   27.397445  -42.030271   68.164558   25.577372   48.664003   22.322691   -4.127230   34.411423   75.002027   10.949838    3.015384   -8.725547  111.605128   76.295842   87.975284  -46.486152   24.656816   98.485486   69.024964
   30.040832   -2.185527   30.654331   43.869630  -41.050025   23.242415   27.010351   44.900249   33.069390   67.767787    8.404802  -52.787833   -9.680924   27.402579  -42.119848   68.334093   25.598077   48.589912   22.354290   -3.912199   34.481989   74.866029   10.943576    3.107716   -8.785937  111.144080   76.395740   87.997176  -46.607727   24.652400   98.447075   68.864445
   30.061175   -2.726986   30.651534   43.876977  -40.732709   23.257144   27.022666   44.995128   33.121641   66.840507    8.511802  -53.077662   -9.754778   27.407670  -42.208615   68.504752   25.618753   48.514780   22.385797   -3.698323   34.553442   74.730156   10.937440    3.198708   -8.846976  110.682826   76.495188   88.019833  -46.727318   24.647987   98.409718   68.704273
   30.081716   -3.273573   30.648784   43.883607  -40.414595   23.271766   27.035232   45.090363   33.173382   65.940899    8.618451  -53.370876   -9.828030   27.412718  -42.296567   68.676551   25.639400   48.438588   22.417214   -3.485600   34.625795   74.594419   10.931425    3.288378   -8.908675  110.221441   76.594188   88.043253  -46.844964   24.643575   98.373410   68.544448
   30.102457   -3.825223   30.646082   43.889522  -40.095717   23.286284   27.048052   45.185953   33.224612   65.068222    8.724744  -53.667501   -9.900671   27.417724  -42.383703   68.849510   25.660016   48.361319   22.448541   -3.274030   34.699058   74.458826   10.925525    3.376742   -8.971046  109.760004   76.692747   88.067437  -46.960703   24.639166   98.338143   68.384966
   30.123399   -4.381866   30.643427   43.894726  -39.776108   23.300698   27.061131   45.281896   33.275326   64.221726    8.830678  -53.967564   -9.972694   27.422688  -42.470019   69.023646   25.680603   48.282953   22.479778   -3.063612   34.773243   74.323386   10.919735    3.463816   -9.034102  109.298594   76.790867   88.092385  -47.074571   24.634760   98.303914   68.225825
   30.144544   -4.943427   30.640821   43.899222  -39.455803   23.315011   27.074473   45.378191   33.325522   63.400655    8.936247  -54.271090  -10.044091   27.427610  -42.555512   69.198976   25.701159   48.203471   22.510926   -2.854344   34.848362   74.188109   10.914049    3.549617   -9.097855  108.837288   76.888553   88.118098  -47.186604   24.630357   98.270715   68.067022
   30.165896   -5.509826   30.638262   43.903013  -39.134835   23.329224   27.088081   45.474836   33.375194   62.604254    9.041448  -54.578104  -10.114855   27.432492  -42.640180   69.375520   25.721684   48.122854   22.541984   -2.646225   34.924427   74.053003   10.908461    3.634160   -9.162316  108.376164   76.985810   88.144575  -47.296837   24.625960   98.238543   67.908554
   30.187454   -6.080973   30.635752   43.906101  -38.813241   23.343339   27.101959   45.571828   33.424340   61.831774    9.146275  -54.888633  -10.184977   27.437332  -42.724019   69.553295   25.742178   48.041082   22.572953   -2.439254   35.001449   73.918079   10.902967    3.717460   -9.227500  107.915300   77.082641   88.171816  -47.405305   24.621567   98.207390   67.750417
   30.209223   -6.656778   30.633291   43.908492  -38.491053   23.357358   27.116112   45.669167   33.472958   61.082469    9.250725  -55.202699  -10.254451   27.442132  -42.807027   69.732320   25.762642   47.958135   22.603833   -2.233427   35.079440   73.783344   10.897560    3.799533   -9.293418  107.454776   77.179051   88.199823  -47.512042   24.617180   98.177251   67.592608
   30.231203   -7.237142   30.630878   43.910187  -38.168309   23.371281   27.130544   45.766851   33.521043   60.355605    9.354792  -55.520327  -10.323268   27.446891  -42.889201   69.912613   25.783074   47.873993   22.634625   -2.028744   35.158412   73.648807   10.892236    3.880392   -9.360084  106.994668   77.275044   88.228596  -47.617080   24.612800   98.148122   67.435122
   30.253398   -7.821959   30.628514   43.911191  -37.845042   23.385111   27.145260   45.864877   33.568593   59.650461    9.458472  -55.841538  -10.391422   27.451611  -42.970537   70.094193   25.803475   47.788635   22.665329   -1.825201   35.238377   73.514479   10.886988    3.960051   -9.427511  106.535054   77.370626   88.258136  -47.720453   24.608426   98.119997   67.277956
   30.275808   -8.411119   30.626200   43.911508  -37.521289   23.398850   27.160262   45.963243   33.615605   58.966329    9.561759  -56.166357  -10.458905   27.456291  -43.051034   70.277079   25.823844   47.702040   22.695946   -1.622796   35.319347   73.380367   10.881814    4.038525   -9.495712  106.076011   77.465800   88.288443  -47.822192   24.604060   98.092872   67.121105
   30.298437   -9.004507   30.623935   43.911140  -37.197085   23.412498   27.175556   46.061947   33.662076   58.302513    9.664650  -56.494803  -10.525709   27.460932  -43.130689   70.461290   25.844181   47.614186   22.726474   -1.421526   35.401335   73.246480   10.876706    4.115827   -9.564701  105.617616   77.560571   88.319517  -47.922328   24.599703   98.066739   66.964564
   30.321286   -9.602000   30.621719   43.910092  -36.872466   23.426057   27.191146   46.160988   33.708003   57.658339    9.767139  -56.826897  -10.591828   27.465534  -43.209499   70.646845   25.864485   47.525053   22.756915   -1.221388   35.484352   73.112826   10.871659    4.191969   -9.634491  105.159946   77.654943   88.351361  -48.020892   24.595355   98.041596   66.808328
