       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32       PRN33       PRN34       PRN35       PRN36
         nan   90.777213   53.638919   44.544256    3.166314         nan   69.807867  122.627387   26.202210    3.160772  -18.235693   23.699910   60.607361         nan   73.768988         nan         nan   47.143846   47.192197         nan   49.176736         nan         nan   13.011924  -42.145450   54.090799   71.054492         nan         nan  134.401291   40.379614         nan   48.028166   37.926063         nan  -41.341205
         nan   90.750111   53.632996   44.552172    3.004426         nan   69.931954  122.292284   26.388246    3.213542  -18.263933   23.790104   60.567891         nan   73.733390         nan         nan   47.151938   47.192040         nan   49.193869         nan         nan   13.071037  -42.503004   54.077444   71.207583         nan         nan  134.364484   40.392405         nan   48.057471   37.148115         nan  -41.505153
         nan   90.722273   53.627433   44.559985    2.840098         nan   70.056573  121.959650   26.572471    3.267353  -18.291198   23.880817   60.528653         nan   73.698330         nan         nan   47.159940   47.191874         nan   49.211084         nan         nan   13.130010  -42.686128   54.064014   71.360668         nan         nan  134.328455   40.405152         nan   48.086430   36.352942         nan  -41.667989
         nan   90.693683   53.622223   44.567696    2.673296         nan   70.181726  121.629504   26.754895    3.322204  -18.317489   23.972040   60.489648         nan   73.663810         nan         nan   47.167854   47.191701         nan   49.228378         nan         nan   13.188846  -42.338750   54.050512   71.513735         nan         nan  134.293196   40.417854         nan   48.115043   35.540173         nan  -41.829720
         nan   90.664328   53.617363   44.575304    2.503989         nan   70.307418  121.301863   26.935526    3.378089  -18.342807   24.063763   60.450877         nan   73.629833         nan         nan   47.175681   47.191520         nan   49.245753         nan         nan   13.247544  -41.996385   54.036940   71.666771         nan         nan  134.258696   40.430513         nan   48.143309   34.709440         nan  -41.990354
         nan   90.634193   53.612846   44.582812    2.332143         nan   70.433655  120.976737   27.114373    3.435004  -18.367152   24.155978   60.412341         nan   73.596401         nan         nan   47.183422   47.191330         nan   49.263209         nan         nan   13.306104  -41.658980   54.023302   71.819769         nan         nan  134.224945   40.443129         nan   48.171231   33.860377         nan  -42.149899
         nan   90.603262   53.608668   44.590220    2.157724         nan   70.560444  120.654135   27.291448    3.492946  -18.390527   24.248673   60.374043         nan   73.563517         nan         nan   47.191080   47.191133         nan   49.280745         nan         nan   13.364528  -41.326478   54.009601   71.972719         nan         nan  134.191932   40.455702         nan   48.198808   32.992620         nan  -42.308366
         nan   90.571520   53.604822   44.597528    1.980696         nan   70.687793  120.334060   27.466761    3.551908  -18.412936   24.341840   60.335984         nan   73.531184         nan         nan   47.198656   47.190929         nan   49.298363         nan         nan   13.422814  -40.998822   53.995839   72.125617         nan         nan  134.159644   40.468232         nan   48.226043   32.105812         nan  -42.465767
         nan   90.538950   53.601303   44.604739    1.801024         nan   70.815711  120.016512   27.640325    3.611885  -18.434381   24.435470   60.298164         nan   73.499405         nan         nan   47.206151   47.190717         nan   49.316061         nan         nan   13.480963  -40.675954   53.982020   72.278460         nan         nan  134.128070   40.480721         nan   48.252936   31.199604         nan  -42.622116
         nan   90.505535   53.598104   44.611852    1.618670         nan   70.944208  119.701489   27.812151    3.672872  -18.454868   24.529551   60.260586         nan   73.468184         nan         nan   47.213567   47.190498         nan   49.333842         nan         nan   13.538976  -40.357811   53.968146   72.431244         nan         nan  134.097197   40.493169         nan   48.279490   30.273657         nan  -42.764148
         nan   90.471260   53.595221   44.618870    1.433597         nan   71.073295  119.388983   27.982252    3.734861  -18.474401   24.624076   60.223251         nan   73.437522         nan         nan   47.220907   47.190272         nan   49.351706         nan         nan   13.596854  -40.044331   53.954221   72.583970         nan         nan  134.067009   40.505575         nan   48.305707   29.327644         nan  -42.609862
         nan   90.436105   53.592645   44.625792    1.245765         nan   71.202985  119.078985   28.150643    3.797848  -18.492986   24.719034   60.186160         nan   73.407424         nan         nan   47.228171   47.190039         nan   49.369653         nan         nan   13.654595  -39.735450   53.940248   72.736640         nan         nan  134.037495   40.517941         nan   48.331589   28.361253         nan  -42.456585
