       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -28.935629   60.330487  -25.441005   -6.820050   34.991230  -22.994129  -17.793906  -26.300369   -3.966942  -78.982326   -4.275835  -42.268939  -21.206748  -26.834835  -32.046146   20.242970  -28.525647   27.200437  -28.453788   24.494203  -31.499940  -41.371843  -45.370187  -53.696903  -13.822441   51.238709  -11.604648  -13.434606   52.776252  -22.803306    7.186869  -58.426391
  -28.953402   60.498998  -25.459054   -6.923972   35.068716  -23.027245  -17.728394  -26.250478   -4.024022  -78.856513   -4.481041  -42.509306  -21.073694  -26.822117  -31.856872   20.501381  -28.528966   27.504708  -28.464681   24.337777  -31.535034  -41.496557  -45.050187  -53.531413  -14.133207   51.292463  -11.411378  -13.727940   52.524515  -22.775284    6.921644  -58.529469
  -28.971230   60.665111  -25.477061   -7.028192   35.143934  -23.060105  -17.662326  -26.200008   -4.081910  -78.723629   -4.685192  -42.748553  -20.940039  -26.809400  -31.667013   20.759707  -28.532195   27.808712  -28.475431   24.179826  -31.570337  -41.620699  -44.730054  -53.366706  -14.443923   51.343415  -11.217439  -14.021270   52.272316  -22.747093    6.656075  -58.632507
  -28.989112   60.828791  -25.495025   -7.132698   35.216872  -23.092713  -17.595697  -26.148952   -4.140600  -78.583888   -4.888279  -42.986661  -20.805785  -26.796684  -31.476573   21.017936  -28.535334   28.112447  -28.486039   24.020365  -31.605848  -41.744273  -44.409792  -53.202786  -14.754584   51.391550  -11.022835  -14.314593   52.019663  -22.718730    6.390168  -58.735514
  -29.007049   60.990000  -25.512947   -7.237480   35.287519  -23.125071  -17.528504  -26.097307   -4.200083  -78.437510   -5.090290  -43.223613  -20.670938  -26.783967  -31.285556   21.276056  -28.538384   28.415908  -28.496504   23.859407  -31.641569  -41.867283  -44.089403  -53.039656  -15.065189   51.436855  -10.827571  -14.607903   51.766565  -22.690194    6.123930  -58.838498
  -29.025042   61.148703  -25.530829   -7.342529   35.355865  -23.157184  -17.460743  -26.045067   -4.260351  -78.284716   -5.291216  -43.459387  -20.535499  -26.771251  -31.093965   21.534054  -28.541343   28.719094  -28.506827   23.696968  -31.677499  -41.989735  -43.768889  -52.877321  -15.375735   51.479318  -10.631651  -14.901198   51.513032  -22.661482    5.857368  -58.941469
  -29.043090   61.304863  -25.548672   -7.447834   35.421899  -23.189054  -17.392410  -25.992228   -4.321398  -78.125725   -5.491048  -43.693966  -20.399473  -26.758535  -30.901803   21.791918  -28.544214   29.022000  -28.517010   23.533061  -31.713639  -42.111633  -43.448252  -52.715784  -15.686220   51.518926  -10.435078  -15.194473   51.259072  -22.632594    5.590488  -59.044436
  -29.061195   61.458444  -25.566475   -7.553384   35.485610  -23.220686  -17.323502  -25.938784   -4.383216  -77.960755   -5.689776  -43.927330  -20.262862  -26.745818  -30.709074   22.049636  -28.546995   29.324623  -28.527053   23.367702  -31.749990  -42.232982  -43.127494  -52.555050  -15.996640   51.555670  -10.237857  -15.487724   51.004694  -22.603526    5.323295  -59.147408
  -29.079355   61.609408  -25.584241   -7.659170   35.546991  -23.252083  -17.254014  -25.884730   -4.445796  -77.790022   -5.887390  -44.159457  -20.125671  -26.733101  -30.515782   22.307195  -28.549686   29.626960  -28.536957   23.200906  -31.786551  -42.353787  -42.806618  -52.395120  -16.306993   51.589537  -10.039991  -15.780949   50.749905  -22.574278    5.055798  -59.250394
  -29.097573   61.757719  -25.601969   -7.765182   35.606029  -23.283247  -17.183944  -25.830062   -4.509131  -77.613739   -6.083881  -44.390329  -19.987903  -26.720383  -30.321931   22.564583  -28.552289   29.929008  -28.546722   23.032686  -31.823323  -42.474054  -42.485627  -52.235999  -16.617277   51.620518   -9.841485  -16.074142   50.494714  -22.544848    4.788000  -59.353402
